id,popularity,director,keywords,vote_average,vote_count,release_year,budget_adj,revenue_adj,keywords whether include 'based on novel'
10263,0.278997,Jeremy Haft,"['vampire', 'dying and death', 'high school', 'revenge']",4.9,31,2005,5303675.62586,230984.564294,False
2610,0.270403,Anand Tucker,['salesclerk'],5.8,31,2005,11483320.8334,12938964.296,False
9701,0.269437,Niki Caro,"['rape', 'secret', 'minnesota', 'witness', 'miner']",6.8,63,2005,39079715.1379,28164462.6266,False
15624,0.401768,Hans Canosa,"['dialogue', 'talking', 'bridesmaid', 'wedding reception', 'wedding']",6.3,14,2005,502453.480345,1087002.27656,False
7870,0.252383,David Jacobson,"['indian territory', 'beach', 'stetson', 'san fernando valley', 'strange person']",5.8,33,2005,8932506.31724,952285.565974,False
23478,0.246144,Petter Næss,"['autism', 'taxi driver']",6.8,22,2005,13398759.4759,94871.0330321,False
13341,0.242227,Richard Linklater,"['baseball', 'sport', 'little league']",5.5,34,2005,33496898.6896,38245471.5264,False
9787,0.195984,Catherine Hardwicke,"['skateboarding', 'success', 'independent film', 'woman director']",6.9,118,2005,27914082.2414,14975298.8286,False
16608,0.191177,John Hillcoat,"['australia', 'outlaw']",7.0,103,2005,2233126.57931,5637185.26454,False
9700,0.183927,Andy García,"['cuba', 'fidel castro', 'che guevara']",6.4,13,2005,10719007.5807,4897510.09736,False
9009,0.177398,Walter Salles,"['based on novel', 'water', 'remake', 'teacher', 'divorce']",5.2,113,2005,33496898.6896,28442320.5178,True
292,0.151442,Michel Gondry,"['black people', 'hip-hop', 'block party', 'megaphone', 'classroom']",7.0,15,2005,3349689.86896,13084552.9833,False
49081,0.141937,Charles Binamé,['sport'],5.5,10,2005,8932506.31724,2254351.33088,False
868,0.075624,Gavin Hood,"['slum', 'baby', 'fight', 'nudity', 'leader']",6.8,42,2005,3349689.86896,11031612.9215,False
834,5.838503,Len Wiseman,"['budapest', 'key', 'light', 'werewolf', 'evolution']",6.3,1015,2006,54083457.9146,120433910.501,False
58,4.205992,Gore Verbinski,"['witch', 'fortune teller', 'bondage', 'exotic island', 'monster']",6.8,3181,2006,216333831.658,1152691351.87,False
920,3.941265,John Lasseter|Joe Ranft,"['car race', 'car journey', 'village and town', 'road', 'auto']",6.4,2336,2006,129800298.995,499712923.924,False
36557,3.78958,Martin Campbell,"['italy', 'poker', 'casino', 'terrorist', 'banker']",7.1,2738,2006,162250373.744,647969539.331,False
591,3.655536,Ron Howard,"['paris', 'holy grail', 'christianity', 'monk', 'zurich']",6.4,1585,2006,135208644.786,820164661.414,False
9762,3.206696,Anne Fletcher,"['dancing', 'new love', 'dance', 'baltimore', 'art school']",6.7,619,2006,12980029.8995,123521044.036,False
950,3.145562,Carlos Saldanha,"['mammoth', 'sloth', 'ice age', 'barrier ice', 'ice melting']",6.4,1775,2006,86533532.6633,714919257.183,False
956,3.098051,J.J. Abrams,"['berlin', 'cia', 'vatican', 'white house', 'secret identity']",6.3,1363,2006,162250373.744,430342087.606,False
350,3.03143,David Frankel,"['paris', 'journalist', 'journalism', 'world of fasion', 'fashion journal']",7.0,1773,2006,37858420.5402,353220246.986,False
1422,2.81975,Martin Scorsese,"['undercover', 'boston', 'police', 'friends', 'mafia']",7.7,2635,2006,97350224.2462,313518943.434,False
1581,2.606305,Nancy Meyers,"['holiday', 'london', 'film making', 'christmas party', 'country house']",6.7,748,2006,91941878.4548,210026294.296,False
1124,2.582095,Christopher Nolan,"['competition', 'secret', 'obsession', 'magic', 'dying and death']",7.8,2519,2006,43266766.3317,118633483.004,False
1593,2.313345,Shawn Levy,"['sunrise', 'indian', 'museum', 'skeleton', 'chaos']",6.2,1572,2006,118983607.412,621398207.739,False
1164,2.160936,Alejandro González Iñárritu,"['terror', 'loss of mother', 'gun', 'morocco', 'deaf-mute']",6.7,606,2006,27041728.9573,146382484.055,False
9693,2.108369,Alfonso Cuarón,"['police state', 'hippie', 'rebel', 'miracle', 'future']",7.3,1211,2006,82206856.0302,75673304.9785,False
1452,1.957331,Bryan Singer,"['saving the world', 'dc comics', 'invulnerability', 'sequel', 'superhero']",5.3,834,2006,292050672.739,423020463.774,False
496,1.930735,Larry Charles,"['male nudity', 'usa', 'california', 'prostitute', 'journalist']",6.4,979,2006,19470044.8492,282935169.834,False
9339,1.888746,Frank Coraci,"['regret', 'workaholic', 'heart attack', 'architect', 'dying and death']",5.9,1273,2006,89237705.5591,257092530.631,False
9767,1.76935,Peyton Reed,"['bowling', 'chicago', 'american football', 'flat', 'baseball']",5.5,520,2006,56246796.2312,221741837.806,False
388,1.747256,Spike Lee,"['bank manager', 'kidnapper', 'nazi background', 'blackmail', 'document']",7.2,990,2006,48675112.1231,199434107.473,False
7518,1.615244,Tim Johnson|Karey Kirkpatrick,"['squirrel', 'eating and drinking', 'vororte', 'garden', 'grizzly bear']",6.2,617,2006,86533532.6633,167679639.017,False
1427,1.6128,Tom Tykwer,"['paris', 'female nudity', 'prostitute', 'small town', 'obsession']",7.0,647,2006,54083457.9146,142975378.722,False
1372,1.60314,Edward Zwick,"['rebel', 'journalist', 'journalism', 'loss of family', 'slavery']",7.2,1394,2006,108166915.829,184833371.57,False
1948,1.526073,Brian Taylor|Mark Neveldine,"['poison', 'helicopter', 'assassin', 'nudity', 'hitman']",6.5,732,2006,12980029.8995,46437182.9831,False
186,1.520387,Paul McGuigan,"['assassination', 'assassin', 'identity', 'sniper', 'mistake in person']",7.3,787,2006,29205067.2739,60907579.9156,False
9036,1.51114,Frank Marshall,"['expedition', 'pilot', 'survival', 'sled dogs', 'seal']",6.6,328,2006,43266766.3317,130293533.641,False
9286,1.498538,James Wong,"['beheading', 'dying and death', 'stroke of fate']",5.8,535,2006,27041728.9573,127333182.549,False
588,1.498352,Christophe Gans,"['monster', 'mother role', 'burning of witches', 'fog', 'suffering']",6.3,580,2006,54083457.9146,105578971.529,False
9655,1.470711,Andy Fickman,"['roommate', 'twin sister', 'boarding school', 'twin brother', 'mistaken identity']",6.3,395,2006,21633383.1658,36656858.0907,False
1381,1.432839,Darren Aronofsky,"['brain tumor', 'operation', 'queen', ""love of one's life"", 'surgeon']",6.7,371,2006,37858420.5402,16554827.484,False
9836,1.411147,George Miller,"['ocean', 'fish', 'zoo', 'penguin', 'tap dancing']",5.8,876,2006,108166915.829,415723973.607,False
1246,1.409773,Sylvester Stallone,"['philadelphia', 'transporter', 'fight', ""love of one's life"", 'publicity']",6.4,455,2006,25960059.799,168438745.779,False
11619,1.390297,David Bowers|Sam Fell,"['london', 'underworld', 'return', 'ship', 'frog']",6.0,488,2006,161168704.585,69723654.0818,False
9904,1.363623,Steve 'Spaz' Williams,"['new york', 'africa', 'lion', 'zoo', 'wild']",5.2,137,2006,86533532.6633,40437169.5704,False
7551,1.35007,Tony Scott,"['deja vu', 'new orleans', 'time travel', 'investigator', 'fbi agent']",6.5,862,2006,81125186.8719,195303533.132,False
2486,1.296272,Stefen Fangmeier,"['based on novel', 'mythical creature', 'dragon', 'fantasy world', 'teenage hero']",4.8,536,2006,108166915.829,269647254.707,True
2044,1.259442,Alejandro Agresti,"['chicago', 'writing', 'architect', 'future', 'time']",6.3,389,2006,43266766.3317,124208189.512,False
4257,1.241836,David Zucker,"['haunted house', 'alien life-form', 'riesen-ipod']",5.3,368,2006,48675112.1231,192821178.13,False
9297,1.235478,Gil Kenan,"['monster', 'secret', 'toy', 'leave', 'children']",6.3,501,2006,81125186.8719,151622980.754,False
6877,1.223177,Tom Dey,"['hotel mom', 'romantic comedy', 'lying', 'living with parents', 'pretend relationship']",5.6,242,2006,54083457.9146,95960487.0583,False
1579,1.21726,Mel Gibson,"['loss of family', 'solar eclipse', 'slavery', 'jaguar', 'village']",7.1,667,2006,43266766.3317,129989904.782,False
9906,1.211868,John A. Davis,"['ant', 'child hero', 'shrinking', 'ant-hill', 'children']",5.5,228,2006,54083457.9146,59687725.359,False
9792,1.20839,Alexandre Aja,"['ambush', 'new mexico', 'san diego', 'van', 'family holiday']",6.0,359,2006,16225037.3744,75309823.0378,False
10025,1.194602,Donald Petrie,"['jinx', 'bad luck', 'kiss', 'romantic comedy', 'alcohol abuse']",5.7,271,2006,30286736.4322,41276392.3218,False
1247,1.18228,Robert De Niro,"['london', 'berlin', 'usa', 'spy', 'cia']",5.9,174,2006,91941878.4548,64801247.078,False
9920,1.1334,Kurt Wimmer,"['skyscraper', 'victim', 'dystopia', 'boy', 'doctor']",5.0,256,2006,32450074.7487,33607688.9803,False
82,1.114239,Michael Mann,"['butts', 'crushed throat', 'drug deal', 'havana cuba', 'speedboat\xc2\xa0']",5.7,283,2006,146025336.369,177171468.683,False
9293,1.110072,Betty Thomas,"['high school', 'basketball', 'revenge', 'falling in love', 'teenage boy']",6.0,206,2006,19470044.8492,44358894.149,False
9044,1.109411,Kevin Reynolds,"['in love with enemy', 'castle', 'lovers', 'hostility', 'revenge']",6.2,123,2006,33531743.907,30286736.4322,False
3683,1.103135,Clint Eastwood,"['world war ii', 'dying and death', 'pacific', 'iwo jima', 'aftercreditsstinger']",6.7,308,2006,97350224.2462,71282266.867,False
1378,1.102933,John Cameron Mitchell,"['gay', 'new york', 'free love', 'swinger club', 'transsexuality']",6.5,78,2006,2163338.31658,5602004.59255,False
9975,1.057194,Matthew O'Callaghan,"['museum', 'product placement', 'balloon', 'jungle', 'monkey']",5.8,68,2006,54083457.9146,75538165.5605,False
9708,1.038954,Neil LaBute,"['california', 'island', 'airplane', 'limousine', 'car crash']",4.0,179,2006,43266766.3317,41920167.1914,False
7516,1.027989,Joe Carnahan,"['neo-nazi', 'gun', 'sniper', 'fbi', 'hitman']",6.3,306,2006,18388375.691,61767522.0398,False
9530,0.987722,Barry Sonnenfeld,"['father-son relationship', 'workaholic', 'camping', 'colorado', 'rocky mountains']",5.7,251,2006,54083457.9146,94676525.2157,False
11170,0.969469,McG,"['american football', '1970s', 'trainer', 'college', 'sport']",6.5,107,2006,70308495.289,47101677.2254,False
1491,0.965931,Neil Burger,"['magic', 'princess', 'love', 'rivalry', 'vienna austria']",7.0,967,2006,43266766.3317,94013293.2813,False
9988,0.941481,Jay Chandrasekhar,"['germany', 'competition', 'prostitute', 'alcohol', 'beer']",5.8,88,2006,18929210.2701,20746380.9243,False
1441,0.92958,Bruce Beresford,"['u.s. president', 'attempted murder', 'hitman', 'mission of murder', 'planned murder']",5.4,90,2006,27041728.9573,6002398.49319,False
1717,0.928134,Steven Zaillian,"['corruption', 'journalist', 'based on novel', 'blackmail', 'manipulation']",5.4,51,2006,59491803.706,10222743.8031,True
11565,0.920528,John Whitesell,"['undercover', 'nanny', 'computer virus', 'stress', 'overweight woman']",5.6,231,2006,43266766.3317,149550563.22,False
3093,0.916551,Michael Caton-Jones,"['male nudity', 'sex', 'legs', 'soho london', 'playing god']",4.5,101,2006,75716841.0804,41784314.9535,False
2295,0.913299,Kevin Smith,"['independent film', 'aftercreditsstinger', 'duringcreditsstinger']",6.9,195,2006,5408345.79146,29084327.0357,False
9718,0.912871,Adam McKay,"['north carolina', 'prayer', 'erection', 'family dinner', 'wild animal']",6.2,274,2006,78421013.9761,176275487.506,False
1402,0.890909,Gabriele Muccino,"['san francisco', 'single parent', 'homeless person', 'bus', 'worker']",7.5,1392,2006,59491803.706,332156039.213,False
1887,0.883222,Sofia Coppola,"['shoe', 'voice over', 'rite', 'theatre audience', 'bride and groom']",6.5,363,2006,43266766.3317,65413228.446,False
9959,0.87563,Joe Roth,"['black people', 'new jersey', 'lie', 'psychological stress', 'baby-snatching']",5.3,44,2006,40741068.8471,15852540.803,False
1523,0.850959,Kevin Macdonald,"['dictator', '1970s', 'general', 'kidnapper', 'naivety']",7.3,274,2006,6490014.94975,51950373.8844,False
214,0.849096,Darren Lynn Bousman,"['brain tumor', 'nudity', 'suffocation', 'mutilation', 'severed foot']",6.0,538,2006,10816691.5829,177260496.545,False
7512,0.848086,Mike Judge,"['prostitute', 'capitalism', 'u.s. president', 'arena', 'congress']",6.1,326,2006,32450074.7487,535753.979109,False
9353,0.840205,Jared Hess,"['nun', 'sport', 'orphanage', 'ordensbruder', 'ringer']",5.5,214,2006,34613413.0653,86747695.585,False
9676,0.838431,Brian De Palma,"['pornography', 'observer', 'los angeles', 'murder hunt']",5.8,151,2006,54083457.9146,53122072.53,False
503,0.826011,Wolfgang Petersen,"[""new year's eve"", 'fire', 'drowning', 'cataclysm', 'loss of father']",5.3,313,2006,173067065.327,196512046.387,False
9310,0.793804,Paul Weitz,"['u.s. president', 'moderator', 'musical', 'music', 'castingshow']",4.6,43,2006,18388375.691,7911357.42881,False
18615,0.788266,Steven Shainberg,"['photographer', 'biography', 'hair', 'werewolf', 'hypertrichosis']",6.3,33,2006,18172041.8593,2467383.61862,False
1819,0.780687,Anthony Russo|Joe Russo,"['roommate', ""love of one's life"", 'newlywed']",5.3,242,2006,58410134.5477,141083588.039,False
773,0.778589,Jonathan Dayton|Valerie Faris,"['california', 'brother sister relationship', 'wife husband relationship', ""family's daily life"", 'oscar award']",7.3,952,2006,8653353.26633,108732824.581,False
9072,0.773044,Keenen Ivory Wayans,"['baby', 'adoption', 'married couple', 'small person', 'criminal']",5.6,143,2006,69226826.1307,109892309.019,False
9794,0.743703,Greg Coolidge,"['salesclerk', 'midlife crisis', 'prenzlauer berg', 'vulgar', 'slacker']",5.4,82,2006,12980029.8995,41502465.5026,False
806,0.727752,John Moore,"['monk', 'father-son relationship', 'prophecy', 'ambassador', 'nanny']",5.2,154,2006,27041728.9573,128922344.916,False
1251,0.723825,Clint Eastwood,"['world war ii', 'cave', 'dying and death', 'pacific theater', 'japanese army']",6.9,292,2006,20551714.0075,74281712.7279,False
3509,0.715451,Richard Linklater,"['california', 'detective', 'based on novel', 'dream', 'undercover']",6.7,282,2006,9194187.84548,5928624.32992,True
1262,0.713697,Marc Forster,"['professor', 'literature', 'love', 'romantic comedy', 'author']",6.9,378,2006,32450074.7487,58035037.6437,False
1852,0.711674,Oliver Stone,"['terror', 'runaway', 'alarm clock', 'hero', 'firemen']",5.9,240,2006,68145156.9724,176253548.01,False
9726,0.70435,Ridley Scott,"['provence', 'wine cellar', 'vineyard', 'wine garden', 'wine']",6.4,199,2006,37858420.5402,45499445.0496,False
313,0.702198,Marc Evans,"['canada', 'small town', 'autism', 'sadness', 'dying and death']",7.4,23,2006,12980029.8995,1494504.41759,False
37725,0.701814,Nick Hurran,"['female nudity', 'alcohol', 'gay kiss', 'shower', 'nudity']",6.2,127,2006,16765871.9535,7988596.1784,False
10073,0.698297,Aaron Seltzer|Jason Friedberg,"['date', 'diary', 'parents-in-law', 'bridegroom', 'wedding']",3.9,103,2006,21633383.1658,52513335.0878,False
9788,0.692543,Steve Pink,"['hot dog costume', 'electro shock', 'fake school', 'strait jacket', 'croquet']",6.1,229,2006,24878390.6407,41649680.675,False
7484,0.685491,Roger Allers|Jill Culton|Anthony Stacchi,"['hunter', 'mountains', 'garage', 'grizzly bear', 'bunny']",6.1,395,2006,91941878.4548,213423089.158,False
9907,0.674705,Steve Oedekerk,"['peasant', 'farm', 'cow', 'cojote', 'family']",5.3,124,2006,55165127.0729,78722799.6713,False
9828,0.67078,Simon Brand,"['ransom', 'factory', 'amnesia', 'men', 'police']",6.4,44,2006,4002175.88568,3610858.27095,False
1125,0.6477,Bill Condon,"['music record', 'manager', 'black people', 'adultery', 'soul']",6.5,146,2006,75716841.0804,167591309.913,False
326,0.646745,David R. Ellis,"['suspense', 'death', 'first class', 'lei', 'video game reference']",5.2,236,2006,35695082.2236,67087299.6789,False
8998,0.641047,Nicole Holofcener,"['midlife crisis', 'marriage', 'mode', 'money', 'divorce']",5.0,67,2006,7030849.5289,14460225.9975,False
12094,0.638444,Jeff Tremaine,"['wound', 'disgust', 'pain', 'stunt', 'stuntman']",6.4,180,2006,11898360.7412,78722488.1506,False
4643,0.632875,Andrew Davis,"['ocean', 'coast guard', 'teamwork', 'rescue', 'death']",7.0,212,2006,75716841.0804,59504493.8486,False
4723,0.631574,Richard Kelly,"['suicide', 'brother brother relationship', 'spy', 'prophecy', 'middle east']",4.9,79,2006,18388375.691,405347.945386,False
9615,0.62873,Justin Lin,"['car race', 'car journey', 'car mechanic', 'auto', 'car garage']",6.1,1074,2006,91941878.4548,171410264.024,False
13967,0.620633,Chris Noonan,"['loss of lover', 'mountain lake', 'author', 'rabbit']",6.2,81,2006,32450074.7487,37943051.4168,False
9682,0.614854,Jim Sonzero,"['suicide', 'hacker', 'death of a friend', 'website']",5.1,71,2006,41103428.0151,32350220.4604,False
7874,0.609408,Craig Brewer,"['southern u.s.', 'blues', 'military service', 'independent film']",6.3,110,2006,16225037.3744,11794353.925,False
11515,0.606808,Miloš Forman,"['rape', 'verlies', 'heresy', 'religion and supernatural', 'napoleon']",6.7,46,2006,54083457.9146,10219698.9044,False
9903,0.589842,Lasse Hallström,"['flying', '1970s', 'false identity', 'biography']",6.5,22,2006,27041728.9573,12733907.9809,False
8975,0.582876,John Bonito,"['gangster boss', 'wife', 'war', 'change', 'iraq war']",5.0,94,2006,21633383.1658,23975854.5484,False
7510,0.569423,Ryan Murphy,"['gay', 'sister sister relationship', 'wife husband relationship', '1970s', 'becoming an adult']",5.6,35,2006,12980029.8995,7306564.83401,False
10067,0.56593,Brian Robbins,"['father-son relationship', 'parents kids relationship', 'workaholic', 'wife husband relationship', 'transformation']",4.6,73,2006,54083457.9146,66103956.4105,False
9978,0.564216,Geoffrey Sax,"['england', 'secret intelligence service', 'child hero', 'wretch', 'teen spy']",5.0,120,2006,43266766.3317,25892855.6942,False
16781,0.552267,Tyler Perry,"['spanking', 'based on play']",6.0,63,2006,6490014.94975,61905574.3928,False
9986,0.536631,Gary Winick,"['hero', 'barn', 'spider', 'pig', 'egg']",6.0,161,2006,91941878.4548,155.760358794,False
12763,0.530814,Liz Friedlander,"['dancing master', 'dance', 'musical', 'woman director']",6.4,79,2006,32450074.7487,37579421.2875,False
14113,0.529881,Peter Hewitt,"['superhero', 'kids and family']",5.1,84,2006,37858420.5402,13527557.8474,False
14191,0.514836,Elizabeth Allen Rosenbaum,"['female friendship', 'mermaid', 'teenager', 'woman director']",5.9,216,2006,12980029.8995,24885798.9928,False
9952,0.508401,Werner Herzog,"['war crimes', 'violence', 'laotian soldier', 'pipe smoking', 'rice paddy']",6.6,158,2006,10816691.5829,7763294.22775,False
1116,0.501431,Ken Loach,"['london', 'brother brother relationship', 'england', 'civil war', 'resistance']",6.5,71,2006,7030849.5289,24758344.8342,False
2207,0.496703,Richard Donner,['mission of murder'],6.1,404,2006,59491803.706,71027503.4935,False
512,0.489898,Woody Allen,"['upper class', 'prostitute', 'journalist', 'drowning', 'newspaper']",6.2,208,2006,4326676.63317,34164413.2794,False
1259,0.467297,Richard Eyre,"['sex', 'adultery', 'based on novel', 'cat', 'infidelity']",6.3,119,2006,16225037.3744,53510069.4204,True
9829,0.463155,Paul Greengrass,"['airplane', 'hijacking', 'terror cell', 'emergency landing', 'war on terror']",6.6,180,2006,16225037.3744,82516317.2497,False
13185,0.461865,Menhaj Huda,['independent film'],6.5,25,2006,1075179.14334,178475.411118,False
9053,0.458112,Corey Yuen Kwai,"['competition', 'martial arts', 'kung fu', 'assassin', 'fight']",4.9,116,2006,22715052.3241,519540.840096,False
1165,0.451217,Stephen Frears,"['upper class', 'loss of mother', 'great britain', 'sadness', 'queen']",6.6,159,2006,16225037.3744,133460805.88,False
5820,0.441629,Clark Johnson,"['u.s. president', 'agent']",5.6,112,2006,64900149.4975,84284035.0716,False
182,0.437529,Steven Soderbergh,"['berlin', 'corruption', 'nazi background', ""love of one's life"", 'chauffeur']",5.8,46,2006,34613413.0653,6397973.55773,False
9664,0.435451,Tony Bill,"['world war i', 'biplane']",6.1,179,2006,64900149.4975,19253711.0176,False
7304,0.433874,Wayne Kramer,"['ice hockey', 'racism', 'pedophile', 'throat slitting', 'shot in the stomach']",6.8,174,2006,16225037.3744,10275857.0038,False
13668,0.405681,Susannah Grant,"['independent film', 'woman director']",6.0,58,2006,27041728.9573,17478137.0326,False
1975,0.405342,Takashi Shimizu,"['little boy', 'curse', 'gothic']",5.3,151,2006,21633383.1658,42340683.3834,False
13197,0.384988,Robert Moresco,"['undercover', 'mafia', 'mobster', 'crime family']",6.0,12,2006,8653353.26633,155166.522426,False
9754,0.3804,Richard Loncraine,"['bank', 'technology', 'blackmail', 'hacker', 'seattle']",5.4,145,2006,48675112.1231,89562206.3065,False
13249,0.463068,David Von Ancken,"['frontier', 'colonel', 'storm', 'bullet', 'remedy']",5.8,65,2006,19470044.8492,1294008.38575,False
13075,0.367893,Laurie Collyer,"['independent film', 'mother daughter relationship', 'woman director']",6.5,14,2006,2163338.31658,673670.041799,False
2179,0.877191,Liam Lynch,"['guitar', 'rock star', 'rock', 'music competition']",6.2,206,2006,23796721.4824,14500418.66,False
9895,0.360145,Barry Levinson,"['u.s. president', 'president elections', 'comedian']",5.4,64,2006,21633383.1658,44605492.0021,False
9954,0.357462,Renny Harlin,"['magic', 'male friendship', 'college', 'supernatural powers', 'teenager']",5.2,164,2006,21633383.1658,40668024.8105,False
10053,0.337268,Simon West,"['babysitter', 'death of a friend', 'killer', 'strange person', 'call']",5.4,123,2006,16225037.3744,72436124.4616,False
9672,0.330582,Douglas McGrath,"['killing', 'death penalty', 'kansas', 'author', 'murder hunt']",5.5,24,2006,14061699.0578,1245358.15202,False
12795,0.325485,Todd Stephens,"['gay', 'gay romance', 'coming of age', 'lesbian', 'loss of virginity']",5.1,28,2006,540834.579146,806197.228742,False
14194,0.320908,Sanjay Gadhvi,"['robbery', 'indian', 'brazil', 'adventure', 'sequel']",6.5,43,2006,11898360.7412,50185584.1408,False
9656,0.312729,Glen Morgan,"['holiday', 'difficult childhood', 'childhood memory', 'childhood trauma', 'psychopath']",5.3,44,2006,9735022.42462,23267624.0953,False
5172,0.312609,Michael Polish,"['nasa', 'texas', 'dream', 'fbi', 'bankrupt']",6.2,49,2006,14061699.0578,12039939.3357,False
10288,0.307279,Andrew Currie,"['vororte', 'black humor', 'satire', 'black comedy', 'gore']",6.7,61,2006,8653353.26633,461033.355324,False
12526,0.300525,William Friedkin,"['obsession', 'paranoia', 'motel', 'conspiracy theory', 'insects']",5.6,61,2006,4326676.63317,8717323.18035,False
9697,0.298124,M. Night Shyamalan,"['fortune teller', 'religion and supernatural', 'supernatural powers', 'mythical creature', 'hell']",5.2,187,2006,81125186.8719,45738563.1604,False
9766,0.282881,Phil Joanou,"['competition', 'prisoner', 'probation assistant ', 'sport', 'youth violence']",6.5,123,2006,32450074.7487,44868557.1864,False
18925,0.206454,Alex Kendrick,"['christian', 'sport', 'aftercreditsstinger']",6.8,41,2006,108166.915829,11009586.7256,False
8618,0.326984,Nicholas Hytner,"['gay', 'becoming an adult', 'education', 'exam', 'scholarship']",5.6,27,2006,4326676.63317,14496478.1393,False
16727,0.254596,Mira Nair,"['independent film', 'woman director']",7.0,23,2006,12980029.8995,21783557.7851,False
1781,0.251388,Davis Guggenheim,"['climate change', 'greenhouse effect', 'climate', 'earth', 'global warming']",6.5,130,2006,1081669.15829,50019626.8869,False
9809,0.249949,Bob Odenkirk,"['loss of father', 'condom', 'vulgar', 'parole board', 'alcohol abuse']",5.4,36,2006,4326676.63317,5008176.878,False
11798,0.225633,Shane Meadows,"['holiday', 'skinhead', 'england', 'vandalism', 'independent film']",7.1,187,2006,2574372.59673,8844315.46621,False
9842,0.533966,Todd Phillips,"['date', 'competition', 'lovesickness', 'mentor', 'traffic policeman']",5.5,53,2006,21633383.1658,19261898.1714,False
2016,0.20754,Rachid Bouchareb,"['world war ii', 'algerian', 'german', 'northern africa', 'french']",6.7,52,2006,15684202.7952,24839127.1319,False
14012,0.200545,Michael Mayer,['horse'],6.1,37,2006,16225037.3744,22715052.3241,False
10069,0.189838,William Brent Bell,"['video game', 'hacker', 'virtual reality', 'virtual fight', 'baroness']",5.3,83,2006,9735022.42462,29318745.2941,False
10093,0.188603,Asif Kapadia,"['wound', 'nightmare', 'stalker', 'murder']",5.2,20,2006,16225037.3744,12971391.6896,False
14064,0.187319,Rolf de Heer|Peter Djigirr,"['male nudity', 'female nudity', 'nudity', 'swamp', 'canoe']",5.9,12,2006,2163338.31658,324500.747487,False
36668,0.157586,Brett Ratner,"['mutant', 'marvel comic', 'based on comic book', 'superhuman', 'storm']",6.2,2381,2006,227150523.241,253499999.081,False
13508,0.145707,Chris Paine,"['energy supply', 'automobile industry', 'independent film']",6.6,25,2006,1081669.15829,1815986.22646,False
13751,0.133041,Doug Atchison,"['black people', 'spelling', 'spelling bee']",6.6,46,2006,8653353.26633,20495926.9207,False
9958,0.096955,Mike Clattenburg,"['trailer park', 'canada', 'van']",6.3,17,2006,5408345.79146,4146586.28999,False
16083,0.08424,Mark Fergus,"['psychic power', 'salesman']",6.6,15,2006,8653353.26633,413486.424133,False
13484,0.139931,Jody Hill,"['north carolina', 'sport', 'tae kwon do', 'independent film', 'dark comedy']",5.3,19,2006,85451.863505,265008.943781,False
13856,0.040915,Hal Haberman|Jeremy Passmore,"['hallucination', 'superhero', 'independent film']",6.5,13,2006,1081669.15829,7790.18127802,False
673,5.827781,Alfonso Cuarón,"['flying', 'traitor', 'cutting the cord', 'child hero', 'broom']",7.4,3550,2004,150077901.976,911786234.116,False
393,4.535598,Quentin Tarantino,"['brother brother relationship', 'swordplay', 'katana', 'mother role', 'rage and hate']",7.5,2346,2004,34633361.9944,175659789.789,False
9801,3.990488,Beeban Kidron,"['london', 'lovesickness', 'thailand', 'clumsy fellow', 'to drop brick']",6.0,431,2004,57722269.9906,46412191.4976,False
38,3.863377,Michel Gondry,"['deja vu', 'lovesickness', 'jealousy', 'amnesia', 'loss of sense of reality']",7.8,2012,2004,23088907.9962,83418061.1597,False
11036,3.425628,Nick Cassavetes,"['poem', 'river', 'sadness', 'fight', ""love of one's life""]",7.5,1929,2004,33478916.5946,133457615.922,False
9806,3.339406,Brad Bird,"['secret identity', 'secret', 'hero', 'island', 'wretch']",7.2,3064,2004,106208976.783,728965418.357,False
2502,3.196643,Paul Greengrass,"['berlin', 'assassin', 'based on novel', 'amnesia', 'sniper']",7.1,1966,2004,86583404.9859,333057748.36,True
652,3.177517,Wolfgang Petersen,"['brother brother relationship', 'adultery', 'beauty', 'trojan war', 'bravery']",6.8,1598,2004,202027944.967,574232515.463,False
2059,2.906282,Jon Turteltaub,"['riddle', 'treasure', 'treasure hunt', 'archaeologist', 'archeology\xc2\xa0']",6.4,1179,2004,115444539.981,401114240.684,False
2048,2.791375,Alex Proyas,"['suicide', 'artificial intelligence', 'man vs machine', 'chicago', 'based on novel']",6.6,2339,2004,138533447.977,400863751.43,True
1824,2.668692,Peter Segal,"['deja vu', 'amnesia', 'hawaii', 'ladykiller', 'romantic comedy']",6.5,1235,2004,86583404.9859,226828759.267,False
10625,2.629934,Mark Waters,"['female friendship', 'high school', 'fish out of water', 'best friend', 'teenager']",6.8,1357,2004,19625571.7968,148972948.805,False
7131,2.499507,Stephen Sommers,"['transylvania', 'vatican', 'dracula', 'frankenstein', 'werewolf']",5.9,918,2004,184711263.97,346630860.773,False
1487,2.361367,Guillermo del Toro,"['fistfight', 'coverup', 'superhero', 'paranormal phenomena', 'person on fire']",6.4,1314,2004,76193396.3876,114658347.656,False
5255,2.241935,Robert Zemeckis,"['santa claus', 'nerd', 'faith', 'gift', 'bell']",6.4,867,2004,190483490.969,353116829.413,False
809,2.191033,Andrew Adamson|Kelly Asbury|Conrad Vernon,"['prison', 'liberation', 'honeymoon', 'parents-in-law', 'kingdom']",6.5,1676,2004,173166809.972,1061903622.74,False
1954,2.186534,Eric Bress|J. Mackye Gruber,"['amnesia', 'chaos theory', 'blackout', 'time travel', 'flashback']",7.1,1126,2004,15007790.1976,110897015.62,False
